date,hub,vehicle_type,deliveries_count,on_time_pct,avg_delivery_time_min,fuel_cost_sar,customer_rating
2025-07-17,Jeddah-Hub,Motorbike,660,89.6,23.1,1512.29,4.08
2025-07-17,Jeddah-Hub,Van,391,89.6,23.0,1833.77,3.75
2025-07-17,Jeddah-Hub,Truck,119,89.6,46.9,942.58,3.75
2025-07-17,Dammam-Hub,Motorbike,307,90.4,24.0,696.84,4.88
2025-07-17,Dammam-Hub,Van,237,90.4,38.0,1098.19,3.71
2025-07-17,Dammam-Hub,Truck,62,90.4,42.3,528.81,3.81
2025-07-17,Makkah-Hub,Motorbike,418,84.2,23.0,962.45,4.16
2025-07-17,Makkah-Hub,Van,291,84.2,32.4,1375.84,3.69
2025-07-17,Makkah-Hub,Truck,77,84.2,52.1,604.98,4.43
2025-07-17,Madinah-Hub,Motorbike,303,93.8,34.7,706.08,4.51
2025-07-17,Madinah-Hub,Van,189,93.8,29.9,849.89,4.07
2025-07-17,Madinah-Hub,Truck,48,93.8,44.0,394.87,4.36
2025-07-18,Riyadh-Hub,Motorbike,592,92.5,28.0,1435.04,4.42
2025-07-18,Riyadh-Hub,Van,396,92.5,39.8,1865.98,4.06
2025-07-18,Riyadh-Hub,Truck,105,92.5,45.1,846.71,4.13
2025-07-18,Jeddah-Hub,Motorbike,450,87.4,21.6,1007.06,3.14
2025-07-18,Jeddah-Hub,Van,296,87.4,35.7,1303.69,4.05
2025-07-18,Jeddah-Hub,Truck,93,87.4,44.1,750.42,4.04
2025-07-18,Dammam-Hub,Motorbike,272,92.1,22.4,639.96,4.38
2025-07-18,Dammam-Hub,Van,157,92.1,35.5,704.84,3.78
2025-07-18,Dammam-Hub,Truck,53,92.1,48.0,444.99,3.81
2025-07-18,Makkah-Hub,Motorbike,321,86.2,30.5,771.57,3.63
2025-07-18,Makkah-Hub,Van,215,86.2,31.0,966.72,3.72
2025-07-18,Makkah-Hub,Truck,57,86.2,46.1,460.26,3.99
2025-07-18,Madinah-Hub,Motorbike,235,88.1,26.0,554.6,3.91
2025-07-18,Madinah-Hub,Van,148,88.1,35.6,694.32,3.73
2025-07-18,Madinah-Hub,Truck,40,88.1,51.9,317.89,4.12
2025-07-19,Riyadh-Hub,Motorbike,701,89.3,18.4,1584.11,4.17
2025-07-19,Riyadh-Hub,Van,483,89.3,41.7,2144.07,4.03
2025-07-19,Riyadh-Hub,Truck,129,89.3,53.6,1053.24,4.07
2025-07-19,Jeddah-Hub,Motorbike,630,86.4,19.8,1481.02,4.29
2025-07-19,Jeddah-Hub,Van,392,86.4,35.0,1895.96,4.62
2025-07-19,Jeddah-Hub,Truck,116,86.4,50.1,946.28,4.32
2025-07-19,Dammam-Hub,Motorbike,316,94.7,26.4,743.94,4.43
2025-07-19,Dammam-Hub,Van,197,94.7,32.2,878.6,4.44
2025-07-19,Dammam-Hub,Truck,59,94.7,41.7,491.63,3.88
2025-07-19,Makkah-Hub,Motorbike,406,88.1,29.1,951.6,4.13
2025-07-19,Makkah-Hub,Van,275,88.1,43.1,1209.65,4.11
2025-07-19,Makkah-Hub,Truck,81,88.1,47.0,632.82,3.58
2025-07-19,Madinah-Hub,Motorbike,304,88.2,28.8,670.92,4.18
2025-07-19,Madinah-Hub,Van,183,88.2,40.4,826.4,3.85
2025-07-19,Madinah-Hub,Truck,56,88.2,49.4,477.8,3.6
2025-07-20,Riyadh-Hub,Motorbike,732,92.1,17.5,1758.79,3.96
2025-07-20,Riyadh-Hub,Van,428,92.1,32.9,2049.36,3.91
2025-07-20,Riyadh-Hub,Truck,141,92.1,44.0,1206.66,3.95
2025-07-20,Jeddah-Hub,Motorbike,646,90.1,12.0,1513.61,4.22
2025-07-20,Jeddah-Hub,Van,377,90.1,26.5,1781.62,4.11
2025-07-20,Jeddah-Hub,Truck,108,90.1,50.0,847.38,3.34
2025-07-20,Dammam-Hub,Motorbike,356,91.2,29.0,806.86,4.55
2025-07-20,Dammam-Hub,Van,223,91.2,28.2,1040.55,3.74
2025-07-20,Dammam-Hub,Truck,64,91.2,52.8,544.24,4.02
2025-07-20,Makkah-Hub,Motorbike,443,88.8,18.8,1037.21,4.05
2025-07-20,Makkah-Hub,Van,254,88.8,48.2,1148.39,3.7
2025-07-20,Makkah-Hub,Truck,75,88.8,47.3,645.22,4.04
2025-07-20,Madinah-Hub,Motorbike,312,87.3,33.6,726.34,4.56
2025-07-20,Madinah-Hub,Van,178,87.3,42.7,850.21,3.84
2025-07-20,Madinah-Hub,Truck,54,87.3,41.3,453.13,4.24
2025-07-21,Riyadh-Hub,Motorbike,799,90.2,31.1,1883.7,4.08
2025-07-21,Riyadh-Hub,Van,456,90.2,22.5,2125.68,3.68
2025-07-21,Riyadh-Hub,Truck,138,90.2,45.9,1185.18,3.81
2025-07-21,Jeddah-Hub,Motorbike,592,89.9,30.2,1405.31,4.1
2025-07-21,Jeddah-Hub,Van,349,89.9,32.6,1595.58,4.22
2025-07-21,Jeddah-Hub,Truck,110,89.9,40.5,918.24,3.33
2025-07-21,Dammam-Hub,Motorbike,325,98.4,21.9,753.88,4.78
2025-07-21,Dammam-Hub,Van,207,98.4,37.7,997.26,4.36
2025-07-21,Dammam-Hub,Truck,62,98.4,34.1,509.94,4.23
2025-07-21,Makkah-Hub,Motorbike,433,86.6,29.8,1029.61,4.76
2025-07-21,Makkah-Hub,Van,273,86.6,32.6,1237.3,3.99
2025-07-21,Makkah-Hub,Truck,72,86.6,66.6,590.6,3.66
2025-07-21,Madinah-Hub,Motorbike,282,89.2,30.4,650.55,4.31
2025-07-21,Madinah-Hub,Van,188,89.2,41.7,872.25,4.08
2025-07-21,Madinah-Hub,Truck,53,89.2,54.3,418.62,4.08
2025-07-22,Riyadh-Hub,Motorbike,735,87.3,27.8,1735.32,3.65
2025-07-22,Riyadh-Hub,Van,483,87.3,33.8,2186.88,3.73
2025-07-22,Riyadh-Hub,Truck,135,87.3,51.0,1065.95,4.41
2025-07-22,Jeddah-Hub,Motorbike,555,87.1,37.6,1233.85,3.94
2025-07-22,Jeddah-Hub,Van,398,87.1,34.5,1809.87,4.19
2025-07-22,Jeddah-Hub,Truck,110,87.1,45.5,868.79,4.01
2025-07-22,Dammam-Hub,Motorbike,316,93.8,24.3,706.73,4.25
2025-07-22,Dammam-Hub,Van,215,93.8,27.7,995.89,4.1
2025-07-22,Dammam-Hub,Truck,61,93.8,48.7,523.25,4.12
2025-07-22,Makkah-Hub,Motorbike,461,83.9,26.8,1066.27,3.47
2025-07-22,Makkah-Hub,Van,250,83.9,37.0,1156.49,3.97
2025-07-22,Makkah-Hub,Truck,83,83.9,51.5,694.65,4.18
2025-07-22,Madinah-Hub,Motorbike,296,92.0,27.0,713.09,4.01
2025-07-22,Madinah-Hub,Van,181,92.0,27.0,849.03,4.21
2025-07-22,Madinah-Hub,Truck,55,92.0,52.2,440.08,4.19
2025-07-23,Riyadh-Hub,Motorbike,694,95.1,27.5,1623.9,4.05
2025-07-23,Riyadh-Hub,Van,463,95.1,28.5,2249.35,4.35
2025-07-23,Riyadh-Hub,Truck,127,95.1,55.8,1097.32,4.21
2025-07-23,Jeddah-Hub,Motorbike,632,86.7,23.4,1428.51,4.97
2025-07-23,Jeddah-Hub,Van,406,86.7,35.3,1819.25,4.03
2025-07-23,Jeddah-Hub,Truck,115,86.7,40.7,940.65,3.97
2025-07-23,Dammam-Hub,Motorbike,360,88.7,34.0,813.98,4.54
2025-07-23,Dammam-Hub,Van,228,88.7,43.0,1086.54,4.29
2025-07-23,Dammam-Hub,Truck,65,88.7,55.9,519.78,4.01
2025-07-23,Makkah-Hub,Motorbike,401,78.7,32.0,940.87,4.26
2025-07-23,Makkah-Hub,Van,278,78.7,33.3,1314.03,4.06
2025-07-23,Makkah-Hub,Truck,79,78.7,53.6,675.32,4.18
2025-07-23,Madinah-Hub,Motorbike,285,94.3,35.3,653.51,3.96
2025-07-23,Madinah-Hub,Van,164,94.3,28.1,773.91,4.22
2025-07-23,Madinah-Hub,Truck,50,94.3,44.9,393.5,3.99
2025-07-24,Riyadh-Hub,Motorbike,691,90.7,28.3,1605.11,4.56
2025-07-24,Riyadh-Hub,Van,467,90.7,30.3,2150.12,3.9
2025-07-24,Riyadh-Hub,Truck,132,90.7,51.0,1126.86,4.24
2025-07-24,Jeddah-Hub,Motorbike,587,84.2,30.8,1407.75,3.8
2025-07-24,Jeddah-Hub,Van,408,84.2,43.9,1797.96,3.26
2025-07-24,Jeddah-Hub,Truck,101,84.2,47.9,825.86,4.07
2025-07-24,Dammam-Hub,Motorbike,327,91.3,26.4,754.81,3.93
2025-07-24,Dammam-Hub,Van,207,91.3,32.9,1003.45,4.19
2025-07-24,Dammam-Hub,Truck,62,91.3,52.0,520.05,3.95
2025-07-24,Makkah-Hub,Motorbike,398,88.5,33.3,921.22,4.33
2025-07-24,Makkah-Hub,Van,287,88.5,29.4,1351.25,4.75
2025-07-24,Makkah-Hub,Truck,76,88.5,48.0,608.07,4.09
2025-07-24,Madinah-Hub,Motorbike,286,91.9,25.3,652.67,4.35
2025-07-24,Madinah-Hub,Van,171,91.9,34.7,768.27,3.67
2025-07-24,Madinah-Hub,Truck,54,91.9,41.8,430.64,4.11
2025-07-25,Riyadh-Hub,Motorbike,582,90.4,38.6,1358.45,3.67
2025-07-25,Riyadh-Hub,Van,405,90.4,40.3,1836.03,4.43
2025-07-25,Riyadh-Hub,Truck,105,90.4,53.1,868.58,4.3
2025-07-25,Jeddah-Hub,Motorbike,464,87.9,25.8,1048.34,3.67
2025-07-25,Jeddah-Hub,Van,330,87.9,31.3,1479.4,4.05
2025-07-25,Jeddah-Hub,Truck,90,87.9,49.7,722.53,4.68
2025-07-25,Dammam-Hub,Motorbike,279,94.1,18.0,661.45,3.8
2025-07-25,Dammam-Hub,Van,186,94.1,39.8,846.42,3.68
2025-07-25,Dammam-Hub,Truck,54,94.1,42.7,461.97,4.19
2025-07-25,Makkah-Hub,Motorbike,348,84.4,26.7,814.51,4.2
2025-07-25,Makkah-Hub,Van,214,84.4,40.0,944.33,3.7
2025-07-25,Makkah-Hub,Truck,62,84.4,51.2,530.42,3.88
2025-07-25,Madinah-Hub,Motorbike,224,90.8,30.7,508.55,3.94
2025-07-25,Madinah-Hub,Van,136,90.8,39.1,611.39,4.35
2025-07-25,Madinah-Hub,Truck,45,90.8,49.6,360.89,3.79
2025-07-26,Riyadh-Hub,Motorbike,703,91.4,22.3,1708.06,3.91
2025-07-26,Riyadh-Hub,Van,440,91.4,39.6,2114.56,4.16
2025-07-26,Riyadh-Hub,Truck,130,91.4,42.2,1040.26,4.06
2025-07-26,Jeddah-Hub,Motorbike,646,87.0,20.2,1542.12,3.76
2025-07-26,Jeddah-Hub,Van,417,87.0,42.4,1928.58,4.34
2025-07-26,Jeddah-Hub,Truck,109,87.0,45.5,912.7,4.16
2025-07-26,Dammam-Hub,Motorbike,369,94.6,26.0,819.57,4.32
2025-07-26,Dammam-Hub,Van,209,94.6,37.9,930.93,3.91
2025-07-26,Dammam-Hub,Truck,65,94.6,50.2,512.02,3.54
2025-07-26,Makkah-Hub,Motorbike,395,86.8,25.3,912.62,4.06
2025-07-26,Makkah-Hub,Van,258,86.8,37.8,1249.66,3.54
2025-07-26,Makkah-Hub,Truck,85,86.8,49.1,672.02,4.23
2025-07-26,Madinah-Hub,Motorbike,305,89.2,21.0,694.45,4.94
2025-07-26,Madinah-Hub,Van,177,89.2,34.5,805.36,3.83
2025-07-26,Madinah-Hub,Truck,50,89.2,46.9,417.93,4.27
2025-07-27,Riyadh-Hub,Motorbike,751,89.7,12.2,1737.0,4.14
2025-07-27,Riyadh-Hub,Van,452,89.7,38.8,2044.95,3.78
2025-07-27,Riyadh-Hub,Truck,145,89.7,54.8,1224.52,4.2
2025-07-27,Jeddah-Hub,Motorbike,553,85.6,26.0,1326.77,4.01
2025-07-27,Jeddah-Hub,Van,347,85.6,35.9,1659.75,4.05
2025-07-27,Jeddah-Hub,Truck,99,85.6,52.0,837.05,4.05
2025-07-27,Dammam-Hub,Motorbike,365,91.1,34.6,884.4,3.89
2025-07-27,Dammam-Hub,Van,221,91.1,29.5,1021.48,4.22
2025-07-27,Dammam-Hub,Truck,64,91.1,44.3,517.27,4.32
2025-07-27,Makkah-Hub,Motorbike,452,86.9,25.6,1017.05,3.84
2025-07-27,Makkah-Hub,Van,260,86.9,37.0,1177.48,4.03
2025-07-27,Makkah-Hub,Truck,77,86.9,51.3,637.17,4.47
2025-07-27,Madinah-Hub,Motorbike,304,92.2,16.1,714.84,4.1
2025-07-27,Madinah-Hub,Van,173,92.2,33.6,797.1,4.01
2025-07-27,Madinah-Hub,Truck,51,92.2,50.9,421.97,3.88
2025-07-28,Riyadh-Hub,Motorbike,788,94.9,23.7,1806.0,4.08
2025-07-28,Riyadh-Hub,Van,432,94.9,34.6,1945.27,4.6
2025-07-28,Riyadh-Hub,Truck,124,94.9,50.7,1012.08,4.49
2025-07-28,Jeddah-Hub,Motorbike,638,87.2,31.4,1543.82,3.71
2025-07-28,Jeddah-Hub,Van,421,87.2,32.8,2001.69,4.33
2025-07-28,Jeddah-Hub,Truck,110,87.2,52.3,900.74,3.75
2025-07-28,Dammam-Hub,Motorbike,334,91.4,25.7,770.45,4.14
2025-07-28,Dammam-Hub,Van,205,91.4,27.6,978.88,4.44
2025-07-28,Dammam-Hub,Truck,65,91.4,43.3,523.33,3.92
2025-07-28,Makkah-Hub,Motorbike,465,88.8,27.6,1100.15,4.26
2025-07-28,Makkah-Hub,Van,294,88.8,44.4,1394.03,3.79
2025-07-28,Makkah-Hub,Truck,72,88.8,45.2,586.19,4.15
2025-07-28,Madinah-Hub,Motorbike,300,90.4,18.0,710.79,3.86
2025-07-28,Madinah-Hub,Van,176,90.4,36.1,813.4,4.6
2025-07-28,Madinah-Hub,Truck,47,90.4,43.1,371.75,4.18
2025-07-29,Riyadh-Hub,Motorbike,712,94.7,24.8,1619.49,3.76
2025-07-29,Riyadh-Hub,Van,511,94.7,28.5,2465.52,4.31
2025-07-29,Riyadh-Hub,Truck,146,94.7,35.4,1180.3,4.34
2025-07-29,Jeddah-Hub,Motorbike,560,91.7,21.8,1324.15,4.05
2025-07-29,Jeddah-Hub,Van,384,91.7,33.3,1708.36,3.93
2025-07-29,Jeddah-Hub,Truck,120,91.7,52.8,954.25,3.97
2025-07-29,Dammam-Hub,Motorbike,311,90.4,19.9,709.09,4.62
2025-07-29,Dammam-Hub,Van,201,90.4,39.6,949.88,3.87
2025-07-29,Dammam-Hub,Truck,67,90.4,47.3,573.7,4.59
2025-07-29,Makkah-Hub,Motorbike,459,88.3,10.0,1117.68,3.99
2025-07-29,Makkah-Hub,Van,257,88.3,34.8,1241.38,3.77
2025-07-29,Makkah-Hub,Truck,74,88.3,43.8,598.01,3.99
2025-07-29,Madinah-Hub,Motorbike,275,95.7,22.6,632.7,4.26
2025-07-29,Madinah-Hub,Van,192,95.7,34.6,867.61,3.79
2025-07-29,Madinah-Hub,Truck,55,95.7,57.9,458.15,5.0
2025-07-30,Riyadh-Hub,Motorbike,688,89.6,25.1,1555.46,3.77
2025-07-30,Riyadh-Hub,Van,516,89.6,26.0,2499.4,4.03
2025-07-30,Riyadh-Hub,Truck,131,89.6,58.8,1080.25,4.01
2025-07-30,Jeddah-Hub,Motorbike,622,86.7,34.0,1448.38,3.88
2025-07-30,Jeddah-Hub,Van,358,86.7,33.5,1606.43,4.07
2025-07-30,Jeddah-Hub,Truck,115,86.7,58.8,979.3,4.23
2025-07-30,Dammam-Hub,Motorbike,314,93.6,33.4,724.13,4.38
2025-07-30,Dammam-Hub,Van,226,93.6,32.4,1014.11,3.96
2025-07-30,Dammam-Hub,Truck,67,93.6,46.3,530.5,3.64
2025-07-30,Makkah-Hub,Motorbike,435,80.9,28.6,1037.76,3.74
2025-07-30,Makkah-Hub,Van,299,80.9,41.8,1453.66,4.65
2025-07-30,Makkah-Hub,Truck,75,80.9,50.5,613.84,4.42
2025-07-30,Madinah-Hub,Motorbike,278,91.0,30.2,670.75,3.95
2025-07-30,Madinah-Hub,Van,182,91.0,34.2,841.86,3.62
2025-07-30,Madinah-Hub,Truck,53,91.0,42.3,428.77,4.55
2025-07-31,Riyadh-Hub,Motorbike,687,90.2,32.9,1594.87,4.01
2025-07-31,Riyadh-Hub,Van,425,90.2,26.2,1979.73,3.92
2025-07-31,Riyadh-Hub,Truck,144,90.2,48.9,1241.85,4.44
2025-07-31,Jeddah-Hub,Motorbike,567,86.6,32.9,1287.66,3.5
2025-07-31,Jeddah-Hub,Van,405,86.6,36.8,1870.29,4.23
2025-07-31,Jeddah-Hub,Truck,117,86.6,53.6,971.51,4.01
2025-07-31,Dammam-Hub,Motorbike,325,93.4,32.9,766.33,3.94
2025-07-31,Dammam-Hub,Van,213,93.4,31.1,992.67,3.41
2025-07-31,Dammam-Hub,Truck,65,93.4,52.6,542.67,4.23
2025-07-31,Makkah-Hub,Motorbike,412,83.9,23.4,971.79,3.89
2025-07-31,Makkah-Hub,Van,282,83.9,33.1,1321.18,3.65
2025-07-31,Makkah-Hub,Truck,84,83.9,41.8,675.69,4.4
2025-07-31,Madinah-Hub,Motorbike,273,89.4,22.3,621.18,4.21
2025-07-31,Madinah-Hub,Van,165,89.4,30.5,735.09,4.2
2025-07-31,Madinah-Hub,Truck,53,89.4,39.7,457.48,4.22
2025-08-01,Riyadh-Hub,Motorbike,593,91.4,27.3,1409.84,4.22
2025-08-01,Riyadh-Hub,Van,346,91.4,41.5,1667.52,4.14
2025-08-01,Riyadh-Hub,Truck,113,91.4,58.5,907.18,4.17
2025-08-01,Jeddah-Hub,Motorbike,476,88.6,30.5,1066.64,4.25
2025-08-01,Jeddah-Hub,Van,324,88.6,38.2,1439.5,3.67
2025-08-01,Jeddah-Hub,Truck,95,88.6,52.8,818.58,3.71
2025-08-01,Dammam-Hub,Motorbike,291,98.5,22.9,656.72,3.88
2025-08-01,Dammam-Hub,Van,165,98.5,22.8,750.34,4.44
2025-08-01,Dammam-Hub,Truck,53,98.5,43.2,421.14,4.56
2025-08-01,Makkah-Hub,Motorbike,350,83.0,22.5,785.5,3.86
2025-08-01,Makkah-Hub,Van,203,83.0,37.5,899.86,3.78
2025-08-01,Makkah-Hub,Truck,66,83.0,48.4,524.52,3.98
2025-08-01,Madinah-Hub,Motorbike,217,86.5,27.2,518.97,4.1
2025-08-01,Madinah-Hub,Van,149,86.5,36.6,673.5,3.72
2025-08-01,Madinah-Hub,Truck,41,86.5,56.5,333.53,3.71
2025-08-02,Riyadh-Hub,Motorbike,713,96.1,21.3,1716.08,3.78
2025-08-02,Riyadh-Hub,Van,476,96.1,29.1,2269.03,5.0
2025-08-02,Riyadh-Hub,Truck,146,96.1,46.4,1155.81,4.34
2025-08-02,Jeddah-Hub,Motorbike,595,87.4,18.9,1435.98,3.99
2025-08-02,Jeddah-Hub,Van,385,87.4,38.7,1832.34,3.55
2025-08-02,Jeddah-Hub,Truck,110,87.4,34.9,925.95,4.12
2025-08-02,Dammam-Hub,Motorbike,341,93.8,17.4,828.92,4.23
2025-08-02,Dammam-Hub,Van,222,93.8,30.5,1029.68,3.98
2025-08-02,Dammam-Hub,Truck,57,93.8,51.8,447.82,4.59
2025-08-02,Makkah-Hub,Motorbike,469,86.9,36.3,1095.87,3.94
2025-08-02,Makkah-Hub,Van,268,86.9,37.1,1196.49,4.1
2025-08-02,Makkah-Hub,Truck,73,86.9,49.9,609.52,4.24
2025-08-02,Madinah-Hub,Motorbike,284,92.3,30.1,677.2,4.47
2025-08-02,Madinah-Hub,Van,164,92.3,39.2,763.99,4.38
2025-08-02,Madinah-Hub,Truck,47,92.3,55.9,407.45,3.81
2025-08-03,Riyadh-Hub,Motorbike,762,91.8,35.9,1856.14,3.84
2025-08-03,Riyadh-Hub,Van,498,91.8,32.0,2244.67,4.44
2025-08-03,Riyadh-Hub,Truck,131,91.8,48.0,1047.73,4.51
2025-08-03,Jeddah-Hub,Motorbike,550,91.7,27.2,1299.45,4.57
2025-08-03,Jeddah-Hub,Van,388,91.7,24.6,1890.36,3.95
2025-08-03,Jeddah-Hub,Truck,118,91.7,43.3,967.6,4.27
2025-08-03,Dammam-Hub,Motorbike,361,92.2,18.2,829.91,3.64
2025-08-03,Dammam-Hub,Van,232,92.2,35.5,1088.39,3.98
2025-08-03,Dammam-Hub,Truck,56,92.2,44.8,450.6,4.23
2025-08-03,Makkah-Hub,Motorbike,447,84.2,30.3,1090.15,3.9
2025-08-03,Makkah-Hub,Van,280,84.2,32.3,1257.68,3.66
2025-08-03,Makkah-Hub,Truck,74,84.2,55.3,584.25,3.81
2025-08-03,Madinah-Hub,Motorbike,276,87.2,19.5,632.05,4.21
2025-08-03,Madinah-Hub,Van,183,87.2,37.5,825.67,4.19
2025-08-03,Madinah-Hub,Truck,51,87.2,54.4,403.34,3.75
2025-08-04,Riyadh-Hub,Motorbike,707,92.5,32.8,1602.23,4.72
2025-08-04,Riyadh-Hub,Van,503,92.5,30.6,2232.26,4.26
2025-08-04,Riyadh-Hub,Truck,138,92.5,43.3,1140.11,3.92
2025-08-04,Jeddah-Hub,Motorbike,615,87.5,31.1,1487.65,4.09
2025-08-04,Jeddah-Hub,Van,384,87.5,36.4,1713.9,3.87
2025-08-04,Jeddah-Hub,Truck,110,87.5,42.9,899.9,3.96
2025-08-04,Dammam-Hub,Motorbike,358,94.0,31.3,861.96,4.37
2025-08-04,Dammam-Hub,Van,213,94.0,28.7,943.89,4.2
2025-08-04,Dammam-Hub,Truck,64,94.0,45.1,541.67,4.03
2025-08-04,Makkah-Hub,Motorbike,452,88.2,27.6,1055.42,4.18
2025-08-04,Makkah-Hub,Van,288,88.2,30.7,1395.07,4.42
2025-08-04,Makkah-Hub,Truck,73,88.2,56.1,598.35,3.74
2025-08-04,Madinah-Hub,Motorbike,275,88.8,21.4,612.98,4.08
2025-08-04,Madinah-Hub,Van,168,88.8,42.8,783.38,4.23
2025-08-04,Madinah-Hub,Truck,47,88.8,50.1,375.59,3.87
2025-08-05,Riyadh-Hub,Motorbike,762,89.1,32.0,1739.17,4.1
2025-08-05,Riyadh-Hub,Van,504,89.1,32.2,2253.36,4.34
2025-08-05,Riyadh-Hub,Truck,137,89.1,56.6,1161.89,4.19
2025-08-05,Jeddah-Hub,Motorbike,632,90.8,26.0,1501.73,3.81
2025-08-05,Jeddah-Hub,Van,376,90.8,30.1,1727.81,4.07
2025-08-05,Jeddah-Hub,Truck,110,90.8,48.3,876.14,4.46
2025-08-05,Dammam-Hub,Motorbike,342,93.2,32.4,785.96,4.45
2025-08-05,Dammam-Hub,Van,229,93.2,29.2,1105.57,4.77
2025-08-05,Dammam-Hub,Truck,57,93.2,51.8,473.35,4.07
2025-08-05,Makkah-Hub,Motorbike,394,84.6,32.6,921.45,4.4
2025-08-05,Makkah-Hub,Van,253,84.6,38.7,1173.34,3.58
2025-08-05,Makkah-Hub,Truck,73,84.6,58.4,578.02,3.91
2025-08-05,Madinah-Hub,Motorbike,264,89.6,40.8,584.1,4.26
2025-08-05,Madinah-Hub,Van,180,89.6,36.3,800.62,3.92
2025-08-05,Madinah-Hub,Truck,51,89.6,46.4,404.92,4.11
2025-08-06,Riyadh-Hub,Motorbike,758,88.5,19.5,1709.51,4.53
2025-08-06,Riyadh-Hub,Van,485,88.5,37.1,2229.09,3.9
2025-08-06,Riyadh-Hub,Truck,126,88.5,45.8,1030.09,4.51
2025-08-06,Jeddah-Hub,Motorbike,603,88.8,29.8,1380.11,4.33
2025-08-06,Jeddah-Hub,Van,397,88.8,23.8,1800.37,4.44
2025-08-06,Jeddah-Hub,Truck,118,88.8,46.8,972.19,4.81
2025-08-06,Dammam-Hub,Motorbike,363,93.5,30.5,866.86,3.73
2025-08-06,Dammam-Hub,Van,234,93.5,35.8,1052.28,3.65
2025-08-06,Dammam-Hub,Truck,56,93.5,36.7,459.37,3.88
2025-08-06,Makkah-Hub,Motorbike,444,88.4,15.3,1070.57,4.4
2025-08-06,Makkah-Hub,Van,283,88.4,37.1,1300.04,4.08
2025-08-06,Makkah-Hub,Truck,76,88.4,49.2,655.93,3.28
2025-08-06,Madinah-Hub,Motorbike,270,90.7,22.9,659.79,3.63
2025-08-06,Madinah-Hub,Van,185,90.7,30.2,872.89,4.04
2025-08-06,Madinah-Hub,Truck,55,90.7,52.3,468.08,4.02
2025-08-07,Riyadh-Hub,Motorbike,723,94.5,25.5,1713.17,4.13
2025-08-07,Riyadh-Hub,Van,455,94.5,31.6,2026.82,4.27
2025-08-07,Riyadh-Hub,Truck,128,94.5,45.5,1075.54,3.96
2025-08-07,Jeddah-Hub,Motorbike,629,86.7,27.2,1529.1,4.15
2025-08-07,Jeddah-Hub,Van,407,86.7,28.4,1882.77,3.89
2025-08-07,Jeddah-Hub,Truck,116,86.7,51.6,929.49,4.37
2025-08-07,Dammam-Hub,Motorbike,346,92.0,20.0,820.8,3.46
2025-08-07,Dammam-Hub,Van,208,92.0,36.2,948.3,4.22
2025-08-07,Dammam-Hub,Truck,64,92.0,52.7,538.76,4.73
2025-08-07,Makkah-Hub,Motorbike,414,82.9,18.4,934.23,3.36
2025-08-07,Makkah-Hub,Van,288,82.9,38.1,1296.24,3.41
2025-08-07,Makkah-Hub,Truck,72,82.9,58.8,586.02,3.83
2025-08-07,Madinah-Hub,Motorbike,288,92.3,29.4,672.43,4.73
2025-08-07,Madinah-Hub,Van,183,92.3,33.0,823.65,3.92
2025-08-07,Madinah-Hub,Truck,48,92.3,41.9,408.95,4.63
2025-08-08,Riyadh-Hub,Motorbike,570,90.4,25.3,1293.57,4.28
2025-08-08,Riyadh-Hub,Van,397,90.4,39.9,1829.96,3.84
2025-08-08,Riyadh-Hub,Truck,104,90.4,50.6,854.56,4.25
2025-08-08,Jeddah-Hub,Motorbike,482,87.6,27.8,1113.89,4.06
2025-08-08,Jeddah-Hub,Van,305,87.6,38.8,1354.62,3.91
2025-08-08,Jeddah-Hub,Truck,85,87.6,48.3,697.13,3.88
2025-08-08,Dammam-Hub,Motorbike,254,90.5,28.1,621.48,4.03
2025-08-08,Dammam-Hub,Van,182,90.5,28.7,876.86,4.19
2025-08-08,Dammam-Hub,Truck,48,90.5,52.9,378.86,4.17
2025-08-08,Makkah-Hub,Motorbike,352,85.2,31.9,826.48,4.26
2025-08-08,Makkah-Hub,Van,222,85.2,28.6,1017.0,3.43
2025-08-08,Makkah-Hub,Truck,60,85.2,54.0,478.08,4.36
2025-08-08,Madinah-Hub,Motorbike,233,90.5,18.9,554.25,3.81
2025-08-08,Madinah-Hub,Van,131,90.5,38.8,595.96,3.77
2025-08-08,Madinah-Hub,Truck,45,90.5,52.8,368.88,4.71
2025-08-09,Riyadh-Hub,Motorbike,760,86.1,29.5,1753.83,4.14
2025-08-09,Riyadh-Hub,Van,489,86.1,36.1,2218.44,3.95
2025-08-09,Riyadh-Hub,Truck,125,86.1,52.4,1063.08,4.45
2025-08-09,Jeddah-Hub,Motorbike,632,88.6,27.9,1491.25,4.14
2025-08-09,Jeddah-Hub,Van,388,88.6,34.0,1762.11,4.18
2025-08-09,Jeddah-Hub,Truck,102,88.6,38.0,808.41,4.38
2025-08-09,Dammam-Hub,Motorbike,308,95.8,21.1,713.71,3.46
2025-08-09,Dammam-Hub,Van,195,95.8,29.5,951.61,3.76
2025-08-09,Dammam-Hub,Truck,67,95.8,45.6,560.3,4.66
2025-08-09,Makkah-Hub,Motorbike,461,82.4,27.9,1105.76,3.86
2025-08-09,Makkah-Hub,Van,263,82.4,40.5,1233.14,4.04
2025-08-09,Makkah-Hub,Truck,83,82.4,46.5,655.71,3.38
2025-08-09,Madinah-Hub,Motorbike,312,90.8,30.5,705.86,4.0
2025-08-09,Madinah-Hub,Van,182,90.8,30.3,851.49,3.57
